Year,Month,Day,UTC Hour,PM2.5,PM10_mask,Retrospective
2014,6,16,2,46.26,0.0,1
2014,6,16,3,44.52,0.0,1
2014,6,16,4,42.89,0.0,1
2014,6,16,5,40.12,0.0,1
2014,6,16,6,37.86,0.0,1
2014,6,16,7,36.83,0.0,1
2014,6,16,8,33.53,0.0,1
2014,6,16,9,34.13,0.0,1
2014,6,16,10,31.83,0.0,1
2014,6,16,11,28.92,0.0,1
2014,6,16,12,26.18,0.0,1
2014,6,16,13,23.54,0.0,1
2014,6,16,14,24.11,0.0,1
2014,6,16,15,24.46,0.0,1
2014,6,16,16,23.59,0.0,1
2014,6,16,17,21.51,0.0,1
2014,6,16,18,21.05,0.0,1
2014,6,16,19,20.2,0.0,1
2014,6,16,20,20.02,0.0,1
2014,6,16,21,19.23,0.0,1
2014,6,16,22,21.23,0.0,1
2014,6,16,23,20.17,0.0,1
2014,6,17,0,20.76,0.0,1
2014,6,17,1,20.04,0.0,1
2014,6,17,2,22.9,0.0,1
2014,6,17,3,25.02,0.0,1
2014,6,17,4,26.91,0.0,1
2014,6,17,5,28.1,0.0,1
2014,6,17,6,29.11,0.0,1
2014,6,17,7,29.8,0.0,1
2014,6,17,8,31.74,0.0,1
2014,6,17,9,32.62,0.0,1
2014,6,17,10,35.48,0.0,1
2014,6,17,11,37.4,0.0,1
2014,6,17,12,40.73,0.0,1
2014,6,17,13,44.08,0.0,1
2014,6,17,14,47.67,0.0,1
2014,6,17,15,41.28,0.0,1
2014,6,17,16,34.91,0.0,1
2014,6,17,17,28.71,0.0,1
2014,6,17,18,28.73,0.0,1
2014,6,17,19,26.87,0.0,1
2014,6,17,20,26.75,0.0,1
2014,6,17,21,26.65,0.0,1
2014,6,17,22,31.18,0.0,1
2014,6,17,23,35.47,0.0,1
2014,6,18,0,40.26,0.0,1
2014,6,18,1,43.95,0.0,1
2014,6,18,2,46.37,0.0,1
2014,6,18,3,48.01,0.0,1
2014,6,18,4,47.2,0.0,1
2014,6,18,5,43.0,0.0,1
2014,6,18,6,36.4,0.0,1
2014,6,18,7,32.54,0.0,1
2014,6,18,8,27.11,0.0,1
2014,6,18,9,25.47,0.0,1
2014,6,18,10,27.28,0.0,1
2014,6,18,11,25.82,0.0,1
2014,6,18,12,26.24,0.0,1
2014,6,18,13,25.28,0.0,1
2014,6,18,14,23.37,0.0,1
2014,6,18,15,22.2,0.0,1
2014,6,18,16,21.02,0.0,1
2014,6,18,17,21.8,0.0,1
2014,6,18,18,23.75,0.0,1
2014,6,18,19,25.02,0.0,1
2014,6,18,20,27.52,0.0,1
2014,6,18,21,30.04,0.0,1
2014,6,18,22,30.86,0.0,1
2014,6,18,23,31.7,0.0,1
2014,6,19,0,29.89,0.0,1
2014,6,19,1,30.18,0.0,1
2014,6,19,2,28.41,0.0,1
2014,6,19,3,24.18,0.0,1
2014,6,19,4,24.18,0.0,1
2014,6,19,5,24.79,0.0,1
2014,6,19,6,24.64,0.0,1
2014,6,19,7,25.98,0.0,1
2014,6,19,8,27.47,0.0,1
2014,6,19,9,29.45,0.0,1
2014,6,19,10,31.1,0.0,1
2014,6,19,11,33.69,0.0,1
2014,6,19,12,36.58,0.0,1
2014,6,19,13,38.09,0.0,1
2014,6,19,14,39.57,0.0,1
2014,6,19,15,41.2,0.0,1
2014,6,19,16,40.13,0.0,1
2014,6,19,17,35.5,0.0,1
2014,6,19,18,36.51,0.0,1
2014,6,19,19,41.71,0.0,1
2014,6,19,20,41.84,0.0,1
2014,6,19,21,41.45,0.0,1
2014,6,19,22,41.06,0.0,1
2014,6,19,23,40.73,0.0,1
2014,6,20,0,37.35,0.0,1
2014,6,20,1,37.01,0.0,1
2014,6,20,2,37.29,0.0,1
2014,6,20,3,33.65,0.0,1
2014,6,20,4,33.41,0.0,1
2014,6,20,5,31.09,0.0,1
2014,6,20,6,30.1,0.0,1
2014,6,20,7,28.88,0.0,1
2014,6,20,8,27.86,0.0,1
2014,6,20,9,26.86,0.0,1
2014,6,20,10,26.19,0.0,1
2014,6,20,11,26.29,0.0,1
2014,6,20,12,26.21,0.0,1
2014,6,20,13,27.05,0.0,1
2014,6,20,14,30.47,0.0,1
2014,6,20,15,32.71,0.0,1
2014,6,20,16,25.75,0.0,1
2014,6,20,17,21.92,0.0,1
2014,6,20,18,21.15,0.0,1
2014,6,20,19,18.65,0.0,1
2014,6,20,20,22.47,0.0,1
2014,6,20,21,24.98,0.0,1
2014,6,20,22,27.78,0.0,1
2014,6,20,23,29.02,0.0,1
2014,6,21,0,30.43,0.0,1
2014,6,21,1,37.86,0.0,1
2014,6,21,2,43.37,0.0,1
2014,6,21,3,44.55,0.0,1
2014,6,21,4,45.38,0.0,1
2014,6,21,5,47.1,0.0,1
2014,6,21,6,48.91,0.0,1
2014,6,21,7,50.48,0.0,1
2014,6,21,8,48.7,0.0,1
2014,6,21,9,46.81,0.0,1
2014,6,21,10,44.05,0.0,1
2014,6,21,11,44.52,0.0,1
2014,6,21,12,47.27,0.0,1
2014,6,21,13,44.4,0.0,1
2014,6,21,14,41.33,0.0,1
2014,6,21,15,29.3,0.0,1
2014,6,21,16,19.06,0.0,1
2014,6,21,17,18.75,0.0,1
2014,6,21,18,16.92,0.0,1
2014,6,21,19,17.89,0.0,1
2014,6,21,20,15.52,0.0,1
2014,6,21,21,18.58,0.0,1
2014,6,21,22,19.11,0.0,1
2014,6,21,23,19.57,0.0,1
2014,6,22,0,19.62,0.0,1
2014,6,22,1,19.3,0.0,1
2014,6,22,2,17.82,0.0,1
2014,6,22,3,17.63,0.0,1
2014,6,22,4,18.66,0.0,1
2014,6,22,5,18.04,0.0,1
2014,6,22,6,18.29,0.0,1
2014,6,22,7,17.48,0.0,1
2014,6,22,8,15.56,0.0,1
2014,6,22,9,16.19,0.0,1
2014,6,22,10,17.4,0.0,1
2014,6,22,11,19.39,0.0,1
2014,6,22,12,21.63,0.0,1
2014,6,22,13,21.32,0.0,1
2014,6,22,14,21.33,0.0,1
2014,6,22,15,20.61,0.0,1
2014,6,22,16,19.92,0.0,1
2014,6,22,17,18.47,0.0,1
2014,6,22,18,20.13,0.0,1
2014,6,22,19,21.72,0.0,1
2014,6,22,20,24.85,0.0,1
2014,6,22,21,26.99,0.0,1
2014,6,22,22,25.52,0.0,1
2014,6,22,23,24.11,0.0,1
2014,6,23,0,23.2,0.0,1
2014,6,23,1,22.9,0.0,1
2014,6,23,2,23.61,0.0,1
2014,6,23,3,25.76,0.0,1
2014,6,23,4,27.19,0.0,1
2014,6,23,5,27.43,0.0,1
2014,6,23,6,28.72,0.0,1
2014,6,23,7,30.85,0.0,1
2014,6,23,8,32.04,0.0,1
2014,6,23,9,31.85,0.0,1
2014,6,23,10,31.4,0.0,1
2014,6,23,11,30.51,0.0,1
2014,6,23,12,32.1,0.0,1
2014,6,23,13,34.12,0.0,1
2014,6,23,14,35.77,0.0,1
2014,6,23,15,36.86,0.0,1
2014,6,23,16,38.47,0.0,1
2014,6,23,17,38.01,0.0,1
2014,6,23,18,37.81,0.0,1
2014,6,23,19,36.69,0.0,1
2014,6,23,20,33.59,0.0,1
2014,6,23,21,32.07,0.0,1
2014,6,23,22,33.64,0.0,1
2014,6,23,23,36.07,0.0,1
2014,6,24,0,35.01,0.0,1
2014,6,24,1,35.73,0.0,1
2014,6,24,2,36.45,0.0,1
2014,6,24,3,36.9,0.0,1
2014,6,24,4,38.1,0.0,1
2014,6,24,5,39.91,0.0,1
2014,6,24,6,44.96,0.0,1
2014,6,24,7,48.23,0.0,1
2014,6,24,8,47.43,0.0,1
2014,6,24,9,48.24,0.0,1
2014,6,24,10,49.9,0.0,1
2014,6,24,11,50.59,0.0,1
2014,6,24,12,52.56,0.0,1
2014,6,24,13,51.81,0.0,1
2014,6,24,14,50.67,0.0,1
2014,6,24,15,54.51,0.0,1
2014,6,24,16,56.0,0.0,1
2014,6,24,17,56.19,0.0,1
2014,6,24,18,57.85,0.0,1
2014,6,24,19,54.94,0.0,1
2014,6,24,20,51.87,0.0,1
2014,6,24,21,49.31,0.0,1
2014,6,24,22,49.21,0.0,1
2014,6,24,23,48.46,0.0,1
2014,6,25,0,50.91,0.0,1
2014,6,25,1,46.74,0.0,1
2014,6,25,2,42.22,0.0,1
2014,6,25,3,48.62,0.0,1
2014,6,25,4,53.47,0.0,1
2014,6,25,5,49.65,0.0,1
2014,6,25,6,40.7,0.0,1
2014,6,25,7,33.8,0.0,1
2014,6,25,8,32.22,0.0,1
2014,6,25,9,30.67,0.0,1
2014,6,25,10,28.94,0.0,1
2014,6,25,11,28.91,0.0,1
2014,6,25,12,28.67,0.0,1
2014,6,25,13,31.67,0.0,1
2014,6,25,14,32.82,0.0,1
2014,6,25,15,30.91,0.0,1
2014,6,25,16,29.34,0.0,1
2014,6,25,17,28.55,0.0,1
2014,6,25,18,29.46,0.0,1
2014,6,25,19,32.17,0.0,1
2014,6,25,20,33.14,0.0,1
2014,6,25,21,33.92,0.0,1
2014,6,25,22,32.83,0.0,1
2014,6,25,23,27.27,0.0,1
2014,6,26,0,22.52,0.0,1
2014,6,26,1,19.51,0.0,1
2014,6,26,2,18.16,0.0,1
2014,6,26,3,17.95,0.0,1
2014,6,26,4,17.36,0.0,1
2014,6,26,5,15.78,0.0,1
2014,6,26,6,15.23,0.0,1
2014,6,26,7,16.25,0.0,1
2014,6,26,8,16.64,0.0,1
2014,6,26,9,17.06,0.0,1
2014,6,26,10,17.58,0.0,1
2014,6,26,11,16.72,0.0,1
2014,6,26,12,16.38,0.0,1
2014,6,26,13,16.47,0.0,1
2014,6,26,14,15.17,0.0,1
2014,6,26,15,15.95,0.0,1
2014,6,26,16,15.91,0.0,1
2014,6,26,17,16.76,0.0,1
2014,6,26,18,17.46,0.0,1
2014,6,26,19,18.55,0.0,1
2014,6,26,20,19.88,0.0,1
2014,6,26,21,21.17,0.0,1
2014,6,26,22,20.61,0.0,1
2014,6,26,23,19.29,0.0,1
2014,6,27,0,17.76,0.0,1
2014,6,27,1,18.3,0.0,1
2014,6,27,2,17.83,0.0,1
2014,6,27,3,21.22,0.0,1
2014,6,27,4,24.87,0.0,1
2014,6,27,5,27.54,0.0,1
2014,6,27,6,30.39,0.0,1
2014,6,27,7,27.33,0.0,1
2014,6,27,8,21.26,0.0,1
2014,6,27,9,18.17,0.0,1
2014,6,27,10,17.03,0.0,1
2014,6,27,11,17.74,0.0,1
2014,6,27,12,16.05,0.0,1
2014,6,27,13,16.52,0.0,1
2014,6,27,14,19.36,0.0,1
2014,6,27,15,19.41,0.0,1
2014,6,27,16,20.3,0.0,1
2014,6,27,17,20.89,0.0,1
2014,6,27,18,20.32,0.0,1
2014,6,27,19,20.95,0.0,1
2014,6,27,20,21.14,0.0,1
2014,6,27,21,21.22,0.0,1
2014,6,27,22,22.34,0.0,1
2014,6,27,23,22.47,0.0,1
2014,6,28,0,23.48,0.0,1
2014,6,28,1,23.1,0.0,1
2014,6,28,2,25.01,0.0,1
2014,6,28,3,28.94,0.0,1
2014,6,28,4,30.23,0.0,1
2014,6,28,5,34.97,0.0,1
2014,6,28,6,38.44,0.0,1
2014,6,28,7,41.49,0.0,1
2014,6,28,8,42.04,0.0,1
2014,6,28,9,45.69,0.0,1
2014,6,28,10,45.61,0.0,1
2014,6,28,11,48.85,0.0,1
2014,6,28,12,52.38,0.0,1
2014,6,28,13,53.67,0.0,1
2014,6,28,14,57.19,0.0,1
2014,6,28,15,61.48,0.0,1
2014,6,28,16,66.68,0.0,1
2014,6,28,17,76.3,0.0,1
2014,6,28,18,87.57,0.0,1
2014,6,28,19,101.33,0.0,1
2014,6,28,20,109.78,0.0,1
2014,6,28,21,123.22,0.0,1
2014,6,28,22,135.33,0.0,1
2014,6,28,23,130.8,0.0,1
2014,6,29,0,123.64,0.0,1
2014,6,29,1,116.44,0.0,1
2014,6,29,2,108.66,0.0,1
2014,6,29,3,111.62,0.0,1
2014,6,29,4,110.75,0.0,1
2014,6,29,5,103.7,0.0,1
2014,6,29,6,96.29,0.0,1
2014,6,29,7,88.89,0.0,1
2014,6,29,8,86.06,0.0,1
2014,6,29,9,86.77,0.0,1
2014,6,29,10,86.88,0.0,1
2014,6,29,11,88.69,0.0,1
2014,6,29,12,87.49,0.0,1
2014,6,29,13,87.99,0.0,1
2014,6,29,14,84.69,0.0,1
2014,6,29,15,88.19,0.0,1
2014,6,29,16,94.41,0.0,1
2014,6,29,17,101.65,0.0,1
2014,6,29,18,99.25,0.0,1
2014,6,29,19,95.26,0.0,1
2014,6,29,20,108.38,0.0,1
2014,6,29,21,123.4,0.0,1
2014,6,29,22,123.59,0.0,1
2014,6,29,23,127.73,0.0,1
2014,6,30,0,122.29,0.0,1
2014,6,30,1,114.65,0.0,1
2014,6,30,2,115.34,0.0,1
2014,6,30,3,105.5,0.0,1
2014,6,30,4,95.87,0.0,1
2014,6,30,5,100.87,0.0,1
2014,6,30,6,101.09,0.0,1
2014,6,30,7,97.39,0.0,1
2014,6,30,8,95.94,0.0,1
2014,6,30,9,85.64,0.0,1
2014,6,30,10,76.36,0.0,1
2014,6,30,11,75.53,0.0,1
2014,6,30,12,76.49,0.0,1
2014,6,30,13,78.07,0.0,1
2014,6,30,14,77.68,0.0,1
2014,6,30,15,77.06,0.0,1
2014,6,30,16,76.84,0.0,1
2014,6,30,17,76.17,0.0,1
2014,6,30,18,70.75,0.0,1
2014,6,30,19,57.31,0.0,1
2014,6,30,20,50.61,0.0,1
2014,6,30,21,44.17,0.0,1
2014,6,30,22,37.63,0.0,1
2014,6,30,23,37.3,0.0,1
2014,6,30,0,42.78,0.0,1
2014,7,1,0,42.9,1.0,1
2014,7,1,1,50.16,0.0,1
2014,7,1,2,62.16,0.0,1
2014,7,1,3,71.23,0.0,1
2014,7,1,4,73.89,0.0,1
2014,7,1,5,70.97,0.0,1
2014,7,1,6,69.66,0.0,1
2014,7,1,7,65.95,0.0,1
2014,7,1,8,61.37,0.0,1
2014,7,1,9,59.46,0.0,1
2014,7,1,10,56.33,0.0,1
2014,7,1,11,54.96,0.0,1
2014,7,1,12,56.56,0.0,1
2014,7,1,13,54.92,0.0,1
2014,7,1,14,53.91,0.0,1
2014,7,1,15,54.7,0.0,1
2014,7,1,16,54.75,0.0,1
2014,7,1,17,55.11,0.0,1
2014,7,1,18,56.3,0.0,1
2014,7,1,19,59.18,0.0,1
2014,7,1,20,60.23,0.0,1
2014,7,1,21,60.52,0.0,1
2014,7,1,22,58.74,0.0,1
2014,7,1,23,49.07,0.0,1
2014,7,2,0,39.4,0.0,1
2014,7,2,1,34.65,0.0,1
2014,7,2,2,29.57,0.0,1
2014,7,2,3,26.82,0.0,1
2014,7,2,4,24.3,0.0,1
2014,7,2,5,23.65,0.0,1
2014,7,2,6,22.74,0.0,1
2014,7,2,7,23.21,0.0,1
2014,7,2,8,24.47,0.0,1
2014,7,2,9,24.89,0.0,1
2014,7,2,10,25.48,0.0,1
2014,7,2,11,26.01,0.0,1
2014,7,2,12,27.43,0.0,1
2014,7,2,13,29.34,0.0,1
2014,7,2,14,31.37,0.0,1
2014,7,2,15,37.48,0.0,1
2014,7,2,16,49.98,0.0,1
2014,7,2,17,53.96,0.0,1
2014,7,2,18,59.02,0.0,1
2014,7,2,19,65.37,0.0,1
2014,7,2,20,65.85,0.0,1
2014,7,2,21,65.06,0.0,1
2014,7,2,22,76.74,0.0,1
2014,7,2,23,71.81,0.0,1
2014,7,3,0,65.73,0.0,1
2014,7,3,1,53.5,0.0,1
2014,7,3,2,47.33,0.0,1
2014,7,3,3,46.9,0.0,1
2014,7,3,4,47.73,0.0,1
2014,7,3,5,53.25,0.0,1
2014,7,3,6,60.74,0.0,1
2014,7,3,7,63.77,0.0,1
2014,7,3,8,66.15,0.0,1
2014,7,3,9,67.17,0.0,1
2014,7,3,10,69.7,0.0,1
2014,7,3,11,72.24,0.0,1
2014,7,3,12,75.15,0.0,1
2014,7,3,13,81.41,0.0,1
2014,7,3,14,87.67,0.0,1
2014,7,3,15,97.53,0.0,1
2014,7,3,16,105.55,0.0,1
2014,7,3,17,100.04,0.0,1
2014,7,3,18,91.8,0.0,1
2014,7,3,19,89.22,0.0,1
2014,7,3,20,85.55,0.0,1
2014,7,3,21,87.03,0.0,1
2014,7,3,22,82.09,0.0,1
2014,7,3,23,77.15,0.0,1
2014,7,4,0,77.34,0.0,1
2014,7,4,1,72.91,0.0,1
2014,7,4,2,68.54,0.0,1
2014,7,4,3,55.33,0.0,1
2014,7,4,4,51.73,0.0,1
2014,7,4,5,53.27,0.0,1
2014,7,4,6,48.34,0.0,1
2014,7,4,7,48.02,0.0,1
2014,7,4,8,43.1,0.0,1
2014,7,4,9,40.78,0.0,1
2014,7,4,10,38.84,0.0,1
2014,7,4,11,35.86,0.0,1
2014,7,4,12,34.96,0.0,1
2014,7,4,13,35.98,0.0,1
2014,7,4,14,36.3,0.0,1
2014,7,4,15,45.57,0.0,1
2014,7,4,16,65.4,0.0,1
2014,7,4,17,73.06,0.0,1
2014,7,4,18,89.6,0.0,1
2014,7,4,19,90.33,0.0,1
2014,7,4,20,84.23,0.0,1
2014,7,4,21,76.93,0.0,1
2014,7,4,22,69.59,0.0,1
2014,7,4,23,60.67,0.0,1
2014,7,5,0,49.58,0.0,1
2014,7,5,1,41.86,0.0,1
2014,7,5,2,38.92,0.0,1
2014,7,5,3,37.45,0.0,1
2014,7,5,4,30.26,0.0,1
2014,7,5,5,24.59,0.0,1
2014,7,5,6,20.41,0.0,1
2014,7,5,7,20.56,0.0,1
2014,7,5,8,21.83,0.0,1
2014,7,5,9,23.61,0.0,1
2014,7,5,10,24.7,0.0,1
2014,7,5,11,23.67,0.0,1
2014,7,5,12,24.39,0.0,1
2014,7,5,13,27.04,0.0,1
2014,7,5,14,28.08,0.0,1
2014,7,5,15,27.46,0.0,1
2014,7,5,16,31.06,0.0,1
2014,7,5,17,29.51,0.0,1
2014,7,5,18,29.36,0.0,1
2014,7,5,19,27.79,0.0,1
2014,7,5,20,32.67,0.0,1
2014,7,5,21,32.81,0.0,1
2014,7,5,22,31.83,0.0,1
2014,7,5,23,31.32,0.0,1
2014,7,6,0,31.48,0.0,1
2014,7,6,1,34.03,0.0,1
2014,7,6,2,35.53,0.0,1
2014,7,6,3,38.67,0.0,1
2014,7,6,4,38.35,0.0,1
2014,7,6,5,38.29,0.0,1
2014,7,6,6,35.05,0.0,1
2014,7,6,7,37.31,0.0,1
2014,7,6,8,35.73,0.0,1
2014,7,6,9,41.51,0.0,1
2014,7,6,10,47.9,0.0,1
2014,7,6,11,55.57,0.0,1
2014,7,6,12,63.4,0.0,1
2014,7,6,13,57.82,0.0,1
2014,7,6,14,51.0,0.0,1
2014,7,6,15,47.26,0.0,1
2014,7,6,16,46.27,0.0,1
2014,7,6,17,39.8,0.0,1
2014,7,6,18,38.87,0.0,1
2014,7,6,19,40.44,0.0,1
2014,7,6,20,44.73,0.0,1
2014,7,6,21,48.81,0.0,1
2014,7,6,22,50.08,0.0,1
2014,7,6,23,50.41,0.0,1
2014,7,7,0,51.08,0.0,1
2014,7,7,1,44.9,0.0,1
2014,7,7,2,45.12,0.0,1
2014,7,7,3,47.27,0.0,1
2014,7,7,4,47.1,0.0,1
2014,7,7,5,55.29,0.0,1
2014,7,7,6,51.46,0.0,1
2014,7,7,7,59.91,0.0,1
2014,7,7,8,60.53,0.0,1
2014,7,7,9,70.68,0.0,1
2014,7,7,10,67.2,0.0,1
2014,7,7,11,64.29,0.0,1
2014,7,7,12,62.23,0.0,1
2014,7,7,13,60.06,0.0,1
2014,7,7,14,54.18,0.0,1
2014,7,7,15,55.64,0.0,1
2014,7,7,16,46.46,0.0,1
2014,7,7,17,47.88,0.0,1
2014,7,7,18,42.72,0.0,1
2014,7,7,19,43.18,0.0,1
2014,7,7,20,46.46,0.0,1
2014,7,7,21,46.07,0.0,1
2014,7,7,22,46.68,0.0,1
2014,7,7,23,43.91,0.0,1
2014,7,8,0,42.95,0.0,1
2014,7,8,1,43.13,0.0,1
2014,7,8,2,36.75,0.0,1
2014,7,8,3,34.22,0.0,1
2014,7,8,4,30.43,0.0,1
2014,7,8,5,28.64,0.0,1
2014,7,8,6,22.99,0.0,1
2014,7,8,7,19.81,0.0,1
2014,7,8,8,18.62,0.0,1
2014,7,8,9,20.16,0.0,1
2014,7,8,10,19.42,0.0,1
2014,7,8,11,21.96,0.0,1
2014,7,8,12,27.41,0.0,1
2014,7,8,13,22.08,0.0,1
2014,7,8,14,21.18,0.0,1
2014,7,8,15,26.88,0.0,1
2014,7,8,16,23.93,0.0,1
2014,7,8,17,25.71,0.0,1
2014,7,8,18,26.33,0.0,1
2014,7,8,19,25.9,0.0,1
2014,7,8,20,27.38,0.0,1
2014,7,8,21,27.28,0.0,1
2014,7,8,22,26.16,0.0,1
2014,7,8,23,25.18,0.0,1
2014,7,9,0,24.03,0.0,1
2014,7,9,1,25.7,0.0,1
2014,7,9,2,24.12,0.0,1
2014,7,9,3,26.1,0.0,1
2014,7,9,4,27.31,0.0,1
2014,7,9,5,30.04,0.0,1
2014,7,9,6,31.36,0.0,1
2014,7,9,7,29.9,0.0,1
2014,7,9,8,32.6,0.0,1
2014,7,9,9,34.16,0.0,1
2014,7,9,10,30.15,0.0,1
2014,7,9,11,27.57,0.0,1
2014,7,9,12,25.05,0.0,1
2014,7,9,13,23.33,0.0,1
2014,7,9,14,22.18,0.0,1
2014,7,9,15,25.99,0.0,1
2014,7,9,16,25.94,0.0,1
2014,7,9,17,27.41,0.0,1
2014,7,9,18,24.09,0.0,1
2014,7,9,19,21.88,0.0,1
2014,7,9,20,22.19,0.0,1
2014,7,9,21,23.09,0.0,1
2014,7,9,22,24.01,0.0,1
2014,7,9,23,28.34,0.0,1
2014,7,10,0,28.96,0.0,1
2014,7,10,1,31.08,0.0,1
2014,7,10,2,30.05,0.0,1
2014,7,10,3,33.84,0.0,1
2014,7,10,4,35.56,0.0,1
2014,7,10,5,35.88,0.0,1
2014,7,10,6,37.62,0.0,1
2014,7,10,7,39.25,0.0,1
2014,7,10,8,35.23,0.0,1
2014,7,10,9,37.58,0.0,1
2014,7,10,10,39.17,0.0,1
2014,7,10,11,43.42,0.0,1
2014,7,10,12,46.22,0.0,1
2014,7,10,13,53.28,0.0,1
2014,7,10,14,61.99,0.0,1
2014,7,10,15,73.06,0.0,1
2014,7,10,16,80.98,0.0,1
2014,7,10,17,75.69,0.0,1
2014,7,10,18,73.15,0.0,1
2014,7,10,19,74.82,0.0,1
2014,7,10,20,72.8,0.0,1
2014,7,10,21,79.27,0.0,1
2014,7,10,22,80.71,0.0,1
2014,7,10,23,85.47,0.0,1
2014,7,11,0,88.33,0.0,1
2014,7,11,1,96.97,0.0,1
2014,7,11,2,100.94,0.0,1
2014,7,11,3,115.52,0.0,1
2014,7,11,4,143.44,0.0,1
2014,7,11,5,152.7,0.0,1
2014,7,11,6,152.86,0.0,1
2014,7,11,7,144.97,0.0,1
2014,7,11,8,142.58,0.0,1
2014,7,11,9,139.69,0.0,1
2014,7,11,10,139.49,0.0,1
2014,7,11,11,137.05,0.0,1
2014,7,11,12,134.19,0.0,1
2014,7,11,13,127.55,0.0,1
2014,7,11,14,122.23,0.0,1
2014,7,11,15,123.21,0.0,1
2014,7,11,16,132.51,0.0,1
2014,7,11,17,149.5,0.0,1
2014,7,11,18,153.37,0.0,1
2014,7,11,19,145.51,0.0,1
2014,7,11,20,133.4,0.0,1
2014,7,11,21,124.13,0.0,1
2014,7,11,22,108.42,0.0,1
2014,7,11,23,92.7,0.0,1
2014,7,12,0,96.55,0.0,1
2014,7,12,1,97.62,0.0,1
2014,7,12,2,94.26,0.0,1
2014,7,12,3,96.65,0.0,1
2014,7,12,4,102.41,0.0,1
2014,7,12,5,90.79,0.0,1
2014,7,12,6,61.1,0.0,1
2014,7,12,7,71.5,0.0,1
2014,7,12,8,81.94,0.0,1
2014,7,12,9,87.55,0.0,1
2014,7,12,10,94.26,0.0,1
2014,7,12,11,92.07,0.0,1
2014,7,12,12,92.38,0.0,1
2014,7,12,13,95.2,0.0,1
2014,7,12,14,100.71,0.0,1
2014,7,12,15,106.66,0.0,1
2014,7,12,16,116.44,0.0,1
2014,7,12,17,114.98,0.0,1
2014,7,12,18,115.38,0.0,1
2014,7,12,19,118.11,0.0,1
2014,7,12,20,109.39,0.0,1
2014,7,12,21,95.03,0.0,1
2014,7,12,22,82.06,0.0,1
2014,7,12,23,82.93,0.0,1
2014,7,13,0,63.33,0.0,1
2014,7,13,1,46.76,0.0,1
2014,7,13,2,43.06,0.0,1
2014,7,13,3,42.18,0.0,1
2014,7,13,4,41.84,0.0,1
2014,7,13,5,38.36,0.0,1
2014,7,13,6,27.51,0.0,1
2014,7,13,7,18.39,0.0,1
2014,7,13,8,18.81,0.0,1
2014,7,13,9,21.01,0.0,1
2014,7,13,10,23.18,0.0,1
2014,7,13,11,25.37,0.0,1
2014,7,13,12,29.16,0.0,1
2014,7,13,13,34.12,0.0,1
2014,7,13,14,43.58,0.0,1
2014,7,13,15,44.28,0.0,1
2014,7,13,16,49.08,0.0,1
2014,7,13,17,54.03,0.0,1
2014,7,13,18,51.15,0.0,1
2014,7,13,19,43.39,0.0,1
2014,7,13,20,43.92,0.0,1
2014,7,13,21,44.12,0.0,1
2014,7,13,22,43.81,0.0,1
2014,7,13,23,42.92,0.0,1
2014,7,14,0,42.48,0.0,1
2014,7,14,1,41.19,0.0,1
2014,7,14,2,41.06,0.0,1
2014,7,14,3,43.94,0.0,1
2014,7,14,4,49.13,0.0,1
2014,7,14,5,59.29,0.0,1
2014,7,14,6,63.4,0.0,1
2014,7,14,7,69.2,0.0,1
2014,7,14,8,74.07,0.0,1
2014,7,14,9,81.42,0.0,1
2014,7,14,10,84.04,0.0,1
2014,7,14,11,83.54,0.0,1
2014,7,14,12,86.85,0.0,1
2014,7,14,13,84.44,0.0,1
2014,7,14,14,81.68,0.0,1
2014,7,14,15,87.97,0.0,1
2014,7,14,16,93.58,0.0,1
2014,7,14,17,87.36,0.0,1
2014,7,14,18,77.16,0.0,1
2014,7,14,19,79.32,0.0,1
2014,7,14,20,77.12,0.0,1
2014,7,14,21,67.77,0.0,1
2014,7,14,22,58.76,0.0,1
2014,7,14,23,57.4,0.0,1
2014,7,15,0,54.06,0.0,1
2014,7,15,1,51.95,0.0,1
2014,7,15,2,50.04,0.0,1
2014,7,15,3,47.98,0.0,1
2014,7,15,4,47.43,0.0,1
2014,7,15,5,48.6,0.0,1
2014,7,15,6,40.9,0.0,1
2014,7,15,7,40.0,0.0,1
2014,7,15,8,38.32,0.0,1
2014,7,15,18,32.77,0.0,1
2014,7,15,19,33.77,0.0,1
2014,7,15,20,34.27,0.0,1
2014,7,15,21,39.2,0.0,1
2014,7,15,22,35.36,0.0,1
2014,7,15,23,31.76,0.0,1
2014,7,16,0,30.82,0.0,1
2014,7,16,1,30.06,0.0,1
2014,7,16,2,32.04,0.0,1
2014,7,16,3,38.45,0.0,1
2014,7,16,4,43.37,0.0,1
2014,7,16,5,52.14,0.0,1
2014,7,16,6,57.67,0.0,1
2014,7,16,7,66.08,0.0,1
2014,7,16,8,69.76,0.0,1
2014,7,16,9,69.28,0.0,1
2014,7,16,10,68.54,0.0,1
2014,7,16,11,68.1,0.0,1
2014,7,16,12,67.13,0.0,1
2014,7,16,13,70.18,0.0,1
2014,7,16,14,68.85,0.0,1
2014,7,16,15,68.0,0.0,1
2014,7,16,16,67.49,0.0,1
2014,7,16,17,65.02,0.0,1
2014,7,16,18,54.09,0.0,1
2014,7,16,19,49.12,0.0,1
2014,7,16,20,49.38,0.0,1
2014,7,16,21,46.32,0.0,1
2014,7,16,22,43.19,0.0,1
2014,7,16,23,42.57,0.0,1
2014,7,17,0,33.39,0.0,1
